-2.6534076369	2.6395182616	1
0.1149133009	0.5637319929	2
-3.0264114879	3.1871408275	1
0.7176309411	-0.8319193535	2
-2.7277498339	2.9252025846	1
0.7838859773	-0.3988315095	2
-2.9638156423	0.7715718415	0
0.7311449570	-0.7772928128	2
-3.2262618636	3.0873614473	1
-4.9969372061	3.2639060488	0
0.6399130287	-0.3541489315	2
-2.5722466694	2.3760102280	1
-3.1176365732	0.5506974873	0
-3.1253125259	1.2070844173	0
-2.4734825811	2.0771429856	1
0.6675992027	-0.2441090813	2
-2.3989151756	3.0249016452	1
-0.2123341097	0.4792235348	2
-3.1704167151	2.7435622993	1
-2.2891302281	-0.4246965153	0
-2.4859492268	-0.0455432255	0
0.8029354612	-0.4740295349	2
-0.3630737342	0.8133607050	2
1.6490108700	-1.2711630337	2
-2.5539092469	-0.1842466618	0
2.3141889592	-2.5231256904	2
-2.3492287996	2.1300777719	1
0.5996950537	0.1922915444	2
-4.9746983431	3.3414645099	0
-3.2973372080	3.6790989510	1
-2.2964350334	2.5050975299	1
-2.8311103962	2.4412478711	1
1.7396137750	-1.4818201393	2
-2.8747481184	0.5502469379	0
0.6924502801	0.0228907862	2
-1.8029702129	1.0727438796	1
-4.7329433093	2.8312208866	0
-2.6829152265	0.1312406449	0
-2.0627946767	1.9745166849	1
0.6681179335	-0.0631183184	2
-2.8713607997	0.6210232343	0
-2.2503424218	-0.3775772141	0
-2.9256883378	0.7966296836	0
-2.4800062273	0.3599671911	0
-2.9216317588	2.4826186875	1
0.4657229409	-0.0127060905	2
2.5654411394	-2.9904148483	2
-4.4170445625	4.8643974495	1
-0.4126003279	0.9238492021	2
0.8433319004	-0.1870223114	2
-2.8506841092	3.5233236154	1
0.4128353876	-0.5076950504	2
0.4635584123	-0.1841224020	2
-2.6180022862	0.2338280217	0
-3.4760557493	1.5563479717	0
-2.0912445233	-0.9724952261	0
1.1492602325	-1.2952931425	2
-3.0046452429	0.4893596000	0
-2.6010330180	2.9778330607	1
-3.7207313701	4.1468027404	1
-3.1805498832	0.9804117587	0
-4.8469939215	5.4024670882	1
-3.9084953199	1.8733351779	0
-3.5542923336	0.9373791216	0
-0.3064334632	1.2120377119	2
-3.4851567566	3.9481010254	1
-3.0530280742	0.7906535803	0
-4.0489842828	1.9709410432	0
-4.2957278802	2.7332818711	0
-4.4238112321	2.7574679418	0
1.8280998491	-1.9478279117	2
-2.8062931192	0.9022274296	0
-1.8529701884	1.5806311160	1
-3.5148708618	3.3990582289	1
0.0035964665	0.3090561192	2
-3.3622730453	3.1584106121	1
-3.1591270608	2.9588879585	1
-2.8865531354	0.6672643330	0
-2.3503564669	2.3713241838	1
-1.3641849503	0.9057176446	1
-2.9016663903	0.3752579616	0
-3.4061984931	3.7742545363	1
-4.4153289925	2.8680897942	0
-2.9332642919	3.2184792670	1
1.6392390658	-1.7959772451	2
-0.1942712649	1.1868050229	2
0.7908439524	-0.5106618476	2
-2.4888676929	2.3311129515	1
0.7915093516	-0.9498735254	2
-2.3400924421	1.6879152261	1
-3.5032758700	3.7976788988	1
-3.0293053330	3.2047764018	1
1.5897470263	-1.1231965006	2
1.7063737358	-1.2754546636	2
-3.6117180019	2.1072989209	0
-2.9894464225	0.9146094446	0
-3.5458407283	1.2888224614	0
1.7294642461	-1.4788287071	2
-2.7655972314	2.6292988968	1
-2.9328606399	2.8437250189	1
-2.8182169963	0.6014760023	0
-2.7001815826	3.0051587489	1
-2.9608009516	3.3828673748	1
-2.6836151541	0.6066555849	0
0.8231022321	-0.9280526185	2
-2.8128752466	2.9884585427	1
-3.0379688321	3.5150929369	1
-3.5846169876	3.7387711762	1
-4.3920470366	2.9851163978	0
-4.0043326828	4.1747448578	1
-0.0648759245	0.9543393858	2
-2.4197166694	-0.4397073370	0
-2.7408136201	2.3111480808	1
-3.6662464726	1.5984417482	0
0.5783337393	-0.5402875020	2
0.6857360787	-0.1302784238	2
-1.6929261149	1.1130585852	1
-2.7227849512	0.2937325066	0
0.3722748036	0.0546808316	2
-3.5829382554	4.5721753286	1
-2.5465585531	0.2365875958	0
-1.5917332434	-1.3789411166	0
-4.3869987702	2.3694938745	0
1.5645967700	-1.0957478997	2
-5.7008023475	4.4720040867	0
1.6530307956	-1.2649372594	2
1.0470767365	-0.9438473918	2
-2.9471101809	2.7681735059	1
-3.4191457517	1.7896522213	0
-3.8013634174	1.8339685518	0
-2.8007722476	2.2899786309	1
1.5075387804	-0.8807643387	2
-3.5735930418	1.8011262857	0
1.6219248244	-2.3390747519	2
0.7996882477	-0.5984317866	2
0.6427104005	0.1030322113	2
2.1254154141	-2.3639007802	2
1.3369504128	-1.0489540851	2
-4.4418172394	5.0380803209	1
1.1051465063	-1.3628228832	2
-4.0521039265	2.3692516934	0
-2.1718639129	-0.3612192566	0
2.0861144454	-2.2220511446	2
-2.2901020494	1.9142004706	1
-3.9616844925	1.9052921983	0
1.0118665188	-0.9176118492	2
0.8022030256	-0.8650718197	2
-2.1350462112	2.0838672382	1
-4.1161852800	1.7180825357	0
-1.6727428156	2.2638476114	1
